Ptt,File,Deploy_ID,age_class_DB,sex,Agency,stock,region,sitename,instrument,datetime,DryTime,latitude,longitude,argos_class,GMT
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/11/2012 10:37,0,51.276,-179.16,B,12/11/2012 10:37
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/11/2012 14:36,1,51.279,-179.146,2,12/11/2012 14:36
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/11/2012 15:14,1,51.283,-179.148,B,12/11/2012 15:14
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/12/2012 5:40,0,51.283,-179.114,A,12/12/2012 5:40
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/12/2012 5:42,0,51.283,-179.115,B,12/12/2012 5:42
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/12/2012 8:56,0,51.452,-179.272,A,12/12/2012 8:56
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/12/2012 14:22,0,51.613,-179.069,1,12/12/2012 14:22
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/12/2012 14:55,0,51.622,-179.068,B,12/12/2012 14:55
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/12/2012 16:36,0,51.562,-179.037,B,12/12/2012 16:36
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/12/2012 16:49,0,51.562,-179.038,B,12/12/2012 16:49
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/13/2012 2:06,0,51.583,-179.033,A,12/13/2012 2:06
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/13/2012 2:28,1,51.579,-179.062,3,12/13/2012 2:28
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/13/2012 2:31,1,51.579,-179.06,2,12/13/2012 2:31
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/13/2012 3:36,0,51.582,-179.06,B,12/13/2012 3:36
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/13/2012 4:06,0,51.579,-179.067,3,12/13/2012 4:06
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/13/2012 5:18,0,51.578,-179.071,1,12/13/2012 5:18
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/13/2012 5:43,0,51.576,-179.064,B,12/13/2012 5:43
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/13/2012 8:18,0,51.588,-179.042,A,12/13/2012 8:18
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/13/2012 8:49,0,51.575,-179.046,A,12/13/2012 8:49
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/13/2012 14:17,0,51.558,-179.043,A,12/13/2012 14:17
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/13/2012 14:53,0,51.554,-179.048,B,12/13/2012 14:53
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/14/2012 2:03,0,51.551,-179.06,1,12/14/2012 2:03
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/14/2012 2:19,0,51.562,-179.062,3,12/14/2012 2:19
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/14/2012 3:11,0,51.558,-179.091,A,12/14/2012 3:11
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/14/2012 3:36,0,51.561,-179.069,2,12/14/2012 3:36
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/14/2012 4:55,0,51.567,-179.065,2,12/14/2012 4:55
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/14/2012 5:13,0,51.56,-179.08,A,12/14/2012 5:13
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/14/2012 9:34,0,51.56,-179.063,3,12/14/2012 9:34
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/14/2012 14:09,0,51.567,-179.065,B,12/14/2012 14:09
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/14/2012 14:36,0,51.567,-179.069,A,12/14/2012 14:36
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/14/2012 15:55,0,51.566,-179.069,B,12/14/2012 15:55
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/15/2012 2:15,1,51.586,-178.931,0,12/15/2012 2:15
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/15/2012 2:51,1,51.585,-178.943,B,12/15/2012 2:51
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/15/2012 4:27,1,51.56,-179.074,3,12/15/2012 4:27
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/15/2012 4:59,1,51.562,-179.068,3,12/15/2012 4:59
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/15/2012 8:22,0,51.578,-179.103,B,12/15/2012 8:22
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/15/2012 9:20,0,51.57,-179.051,B,12/15/2012 9:20
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/15/2012 14:27,0,51.566,-179.052,B,12/15/2012 14:27
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/15/2012 16:09,0,51.535,-179.083,B,12/15/2012 16:09
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/16/2012 2:04,0,51.294,-179.025,0,12/16/2012 2:04
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/16/2012 2:54,0,51.307,-178.988,3,12/16/2012 2:54
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/16/2012 3:39,0,51.282,-179.036,B,12/16/2012 3:39
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/16/2012 4:31,0,51.306,-178.987,A,12/16/2012 4:31
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/16/2012 5:44,0,51.322,-178.98,1,12/16/2012 5:44
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/16/2012 8:50,0,51.301,-179.082,2,12/16/2012 8:50
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/16/2012 16:00,0,51.313,-179.18,B,12/16/2012 16:00
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/17/2012 5:22,0,51.294,-179.255,B,12/17/2012 5:22
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/17/2012 5:46,0,51.292,-179.265,B,12/17/2012 5:46
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/17/2012 8:34,0,51.215,-179.16,B,12/17/2012 8:34
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/17/2012 10:17,0,51.262,-179.1,B,12/17/2012 10:17
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/17/2012 14:09,0,51.29,-179.002,B,12/17/2012 14:09
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/17/2012 15:14,0,51.285,-178.991,B,12/17/2012 15:14
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/17/2012 16:14,0,51.368,-179.027,B,12/17/2012 16:14
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/17/2012 17:25,0,51.397,-179.022,B,12/17/2012 17:25
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/17/2012 17:58,0,51.357,-179.01,A,12/17/2012 17:58
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/17/2012 20:12,0,51.354,-179.02,3,12/17/2012 20:12
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/17/2012 20:45,0,51.355,-179.026,3,12/17/2012 20:45
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/17/2012 20:48,0,51.354,-179.027,3,12/17/2012 20:48
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/18/2012 3:19,0,51.408,-178.982,B,12/18/2012 3:19
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/18/2012 3:47,0,51.356,-179.018,1,12/18/2012 3:47
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/18/2012 4:59,1,51.359,-179.023,3,12/18/2012 4:59
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/18/2012 8:09,0,51.357,-179.034,3,12/18/2012 8:09
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/18/2012 9:29,0,51.364,-179.034,B,12/18/2012 9:29
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/18/2012 11:42,0,51.357,-179.036,B,12/18/2012 11:42
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/18/2012 15:31,0,51.359,-179.034,A,12/18/2012 15:31
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/19/2012 2:34,1,51.359,-179.01,2,12/19/2012 2:34
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/19/2012 3:06,0,51.362,-179.018,B,12/19/2012 3:06
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/19/2012 3:20,0,51.362,-179.017,B,12/19/2012 3:20
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/19/2012 4:31,0,51.352,-179.023,3,12/19/2012 4:31
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/19/2012 5:54,0,51.357,-179.008,B,12/19/2012 5:54
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/19/2012 9:15,0,51.354,-179.032,1,12/19/2012 9:15
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/19/2012 9:29,0,51.358,-179.005,A,12/19/2012 9:29
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/19/2012 14:49,0,51.358,-179.02,1,12/19/2012 14:49
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/19/2012 15:27,0,51.355,-179.019,B,12/19/2012 15:27
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/20/2012 2:59,0,51.355,-179.006,B,12/20/2012 2:59
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/20/2012 4:35,0,51.358,-179.02,2,12/20/2012 4:35
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/20/2012 5:50,0,51.343,-179.016,B,12/20/2012 5:50
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/20/2012 9:11,0,51.346,-179.057,B,12/20/2012 9:11
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/20/2012 14:41,0,51.365,-179.033,B,12/20/2012 14:41
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/20/2012 15:19,0,51.366,-179.038,B,12/20/2012 15:19
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/21/2012 2:51,1,51.278,-179.141,1,12/21/2012 2:51
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/21/2012 4:12,1,51.28,-179.15,B,12/21/2012 4:12
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/21/2012 5:24,1,51.259,-179.152,B,12/21/2012 5:24
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/21/2012 10:31,1,51.242,-179.358,B,12/21/2012 10:31
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/21/2012 14:34,0,51.359,-179.032,A,12/21/2012 14:34
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/21/2012 16:20,0,51.36,-179.024,1,12/21/2012 16:20
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/21/2012 17:58,0,51.367,-179.046,A,12/21/2012 17:58
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/21/2012 20:53,0,51.353,-179.023,A,12/21/2012 20:53
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/21/2012 20:59,0,51.355,-179.024,3,12/21/2012 20:59
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/21/2012 21:03,0,51.356,-179.024,B,12/21/2012 21:03
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/22/2012 2:06,0,51.355,-179.022,3,12/22/2012 2:06
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/22/2012 2:07,0,51.355,-179.021,3,12/22/2012 2:07
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/22/2012 2:39,0,51.356,-179.023,1,12/22/2012 2:39
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/22/2012 3:41,0,51.358,-179.024,B,12/22/2012 3:41
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/22/2012 4:19,0,51.359,-179.028,B,12/22/2012 4:19
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/22/2012 5:02,0,51.352,-179.04,2,12/22/2012 5:02
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/22/2012 8:39,0,51.36,-179.004,A,12/22/2012 8:39
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/23/2012 2:27,0,51.279,-179.14,3,12/23/2012 2:27
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/23/2012 3:22,0,51.279,-179.139,B,12/23/2012 3:22
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/23/2012 4:05,0,51.278,-179.145,B,12/23/2012 4:05
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/23/2012 5:01,0,51.28,-179.14,B,12/23/2012 5:01
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/24/2012 14:00,0,51.28,-179.145,A,12/24/2012 14:00
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/24/2012 15:44,0,51.277,-179.146,B,12/24/2012 15:44
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/24/2012 16:12,0,51.268,-179.152,B,12/24/2012 16:12
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/24/2012 16:44,0,51.277,-179.145,B,12/24/2012 16:44
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/25/2012 1:59,0,51.161,-179.118,B,12/25/2012 1:59
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/25/2012 2:30,1,51.134,-179.149,B,12/25/2012 2:30
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/25/2012 20:18,0,49.955,179.896,B,12/25/2012 20:18
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/25/2012 21:58,0,50.023,179.91,B,12/25/2012 21:58
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/26/2012 5:27,0,49.911,179.83,B,12/26/2012 5:27
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/26/2012 8:47,0,49.883,179.968,B,12/26/2012 8:47
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/26/2012 9:27,0,49.869,179.942,B,12/26/2012 9:27
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/26/2012 15:25,0,49.813,179.792,B,12/26/2012 15:25
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/26/2012 21:05,0,49.648,179.389,B,12/26/2012 21:05
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/26/2012 22:43,0,49.694,179.203,B,12/26/2012 22:43
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/27/2012 3:23,0,49.791,179.073,B,12/27/2012 3:23
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/27/2012 4:41,0,49.782,178.892,B,12/27/2012 4:41
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/27/2012 5:56,0,49.784,178.867,B,12/27/2012 5:56
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/27/2012 10:06,0,49.937,178.414,B,12/27/2012 10:06
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/27/2012 15:41,0,49.945,177.921,B,12/27/2012 15:41
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/28/2012 20:06,0,50.572,178.664,B,12/28/2012 20:06
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/29/2012 2:34,0,50.814,179.131,A,12/29/2012 2:34
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/29/2012 3:03,0,50.826,179.148,A,12/29/2012 3:03
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/29/2012 3:53,0,50.841,179.19,A,12/29/2012 3:53
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/29/2012 4:19,0,50.841,179.19,B,12/29/2012 4:19
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/29/2012 5:29,0,50.89,179.27,1,12/29/2012 5:29
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/29/2012 8:59,0,50.964,179.542,A,12/29/2012 8:59
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/29/2012 9:24,0,50.991,179.58,1,12/29/2012 9:24
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/30/2012 3:53,0,51.278,-179.142,A,12/30/2012 3:53
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/30/2012 5:30,0,51.333,-179.044,B,12/30/2012 5:30
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/30/2012 8:48,0,51.278,-179.133,A,12/30/2012 8:48
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,12/30/2012 9:05,0,51.278,-179.158,2,12/30/2012 9:05
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/1/2013 8:21,0,51.156,-179.137,A,1/1/2013 8:21
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/1/2013 10:04,0,51.127,-179.134,B,1/1/2013 10:04
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/2/2013 2:38,0,50.456,179.799,B,1/2/2013 2:38
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/2/2013 8:02,0,50.094,179.91,A,1/2/2013 8:02
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/2/2013 8:08,0,50.092,179.911,B,1/2/2013 8:08
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/2/2013 9:46,0,50.005,179.899,B,1/2/2013 9:46
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/3/2013 2:15,0,49.425,179.811,B,1/3/2013 2:15
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/3/2013 3:56,0,49.446,179.777,B,1/3/2013 3:56
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/3/2013 5:15,0,49.49,179.694,A,1/3/2013 5:15
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/3/2013 8:00,0,49.428,179.814,B,1/3/2013 8:00
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/3/2013 14:25,0,49.777,-179.773,B,1/3/2013 14:25
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/4/2013 3:33,0,50.072,-179.845,B,1/4/2013 3:33
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/4/2013 5:15,0,50.095,-179.723,1,1/4/2013 5:15
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/4/2013 9:01,0,50.182,-179.604,3,1/4/2013 9:01
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/4/2013 9:21,0,50.186,-179.595,B,1/4/2013 9:21
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/4/2013 14:10,0,50.319,-179.387,B,1/4/2013 14:10
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/5/2013 3:06,0,50.678,-179.43,1,1/5/2013 3:06
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/5/2013 4:47,0,50.691,-179.327,A,1/5/2013 4:47
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/5/2013 10:19,0,51.008,-179.049,B,1/5/2013 10:19
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/5/2013 11:50,0,51.098,-178.989,B,1/5/2013 11:50
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/6/2013 3:12,0,51.216,-179.079,B,1/6/2013 3:12
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/7/2013 5:21,0,51.263,-179.144,A,1/7/2013 5:21
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/7/2013 5:34,0,51.261,-179.171,A,1/7/2013 5:34
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/7/2013 8:41,0,51.077,-179.325,1,1/7/2013 8:41
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/7/2013 9:38,0,51.008,-179.364,B,1/7/2013 9:38
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/7/2013 15:21,0,50.809,-179.555,B,1/7/2013 15:21
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/7/2013 17:02,0,50.757,-179.602,B,1/7/2013 17:02
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/8/2013 5:00,0,50.14,179.805,B,1/8/2013 5:00
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/8/2013 5:15,0,50.137,179.817,B,1/8/2013 5:15
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/8/2013 9:15,0,49.919,179.828,B,1/8/2013 9:15
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/9/2013 8:52,0,49.91,178.421,0,1/9/2013 8:52
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/9/2013 10:37,0,49.915,178.417,B,1/9/2013 10:37
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/10/2013 2:30,0,49.949,178.417,B,1/10/2013 2:30
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/10/2013 5:49,0,49.98,178.436,B,1/10/2013 5:49
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/11/2013 2:24,1,50.294,176.483,B,1/11/2013 2:24
61080,Argos,15137,A,F,NMML,wDPS,CAI,ULAK/HASGOX POINT,SPLASH10,1/11/2013 3:51,0,50.295,176.483,B,1/11/2013 3:51
